Shipment_ID,Distance_km,Weight_kg,Mode_of_Transport,Origin,Destination,Fuel_Price_per_Liter,Demand_Fluctuation,Traffic_Conditions,Warehouse_Processing_Time,Customs_Clearance_Delay,Packaging_Cost,Freight_Insurance_Cost,Freight_Cost_USD
SHIP07990,3418.0,1419.0,Rail,Chennai,London,1.22,0.927770582979057,Medium,4,2,360.05,368.45,560.62
SHIP07991,3631.0,630.0,Air,Kolkata,Los Angeles,1.17,0.920459236027033,High,9,2,181.72,846.95,1274.88
SHIP07992,2812.0,1026.0,Road,Delhi,Dubai,0.85,0.978427420097422,High,2,0,119.04,418.86,276.53
SHIP07993,4087.0,4322.0,Air,Chennai,Singapore,0.8,1.12121961013648,High,3,4,76.3,601.59,1681.29
SHIP07994,622.0,4659.0,Air,Kolkata,Los Angeles,0.87,0.899081948437775,Medium,4,4,136.41,543.85,692.6
SHIP07995,4138.0,2406.0,Air,Mumbai,Singapore,1.41,1.13815801107934,Low,3,3,260.14,439.99,818.7402369133013
SHIP07996,664.0,168.0,Sea,Bangalore,Singapore,1.12,1.08958423227265,High,3,0,448.8,303.11,136.92
SHIP07997,4100.0,1592.0,Road,Chennai,London,1.12,0.904756804920356,Low,9,2,137.86,475.88,496.13
SHIP07998,375.0,4912.0,Road,Kolkata,Singapore,0.77,0.805530400438267,Medium,5,2,37.48,165.24,175.6
SHIP07999,3790.0,3093.0,Sea,Chennai,London,1.68,0.830727993775401,High,9,0,392.17,376.93,1117.16
SHIP08000,408.0,1022.0,Air,Mumbai,Los Angeles,1.55,1.15314828105503,Low,6,0,392.62,600.77,492.78
SHIP08001,3827.0,965.0,Road,Delhi,New York,1.14,1.12277085870888,High,8,2,42.85,108.62,551.6
SHIP08002,2421.0,2495.039894736842,Air,Kolkata,London,0.71,0.951830719829574,Medium,1,0,99.54,756.38,641.57
SHIP08003,1771.0,636.0,Road,Mumbai,Singapore,1.57,0.824681748769921,High,8,0,88.41,589.07,270.47
SHIP08004,1399.0,400.0,Sea,Bangalore,Singapore,1.85,1.12445284270052,Medium,1,4,236.14,966.76,498.95
SHIP08005,3746.0,4641.0,Rail,Kolkata,Los Angeles,0.77,0.902096806375887,Medium,9,0,132.2,136.36,505.67
SHIP08006,3946.0,2612.0,Air,Bangalore,London,1.4,1.18124713094593,Low,3,2,376.25,265.37,1951.27375
SHIP08007,2588.5,1920.0,Road,Delhi,Los Angeles,1.14,1.00915912482199,Medium,9,1,312.67,561.22,606.28
SHIP08008,1646.0,322.0,Road,Kolkata,London,0.63,1.08607131406114,Medium,8,2,342.15,510.76,123.64
SHIP08009,1677.0,2977.0,Road,Kolkata,New York,1.59,0.984727412558409,High,7,4,195.28,523.47,495.63
SHIP08010,2588.5,4408.0,Sea,Mumbai,Dubai,0.61,0.811074483196927,Medium,1,0,254.52,374.73,352.96
SHIP08011,3858.0,3489.0,Sea,Chennai,Los Angeles,1.55,0.825268547683893,Medium,7,2,342.68,872.79,1074.98
SHIP08012,242.0,3091.0,Rail,Kolkata,Singapore,0.92,1.19039292169643,Medium,2,3,268.42,98.76,234.91
SHIP08013,2724.0,3998.0,Sea,Delhi,Los Angeles,1.35,0.964897644704002,Medium,2,1,46.99,878.7,922.84
SHIP08014,3895.0,1814.0,Air,Kolkata,London,0.74,0.873269679039754,Low,9,2,187.52,787.46,930.94
SHIP08015,2627.0,4340.0,Sea,Kolkata,Los Angeles,1.06,1.08811817770524,High,9,0,485.88,799.05,818.7402369133013
SHIP08016,141.0,1820.0,Road,Kolkata,New York,0.66,1.15287683212718,High,1,4,255.68,914.79,79.97
SHIP08017,4284.0,1572.0,Air,Kolkata,London,1.2,0.906793335296287,Medium,7,1,211.15,588.34,1655.08
SHIP08018,530.0,881.0,Sea,Delhi,Singapore,0.82,1.02844965355427,Low,5,3,445.8,872.55,122.77
SHIP08019,2966.0,611.0,Air,Mumbai,Singapore,0.78,0.898154805320167,Low,6,3,335.23,434.86,687.57
SHIP08020,4485.0,3590.0,Air,Chennai,London,0.66,1.12902082402297,Medium,1,0,218.95,700.06,1403.87
SHIP08021,1125.0,4186.0,Sea,Delhi,New York,1.65,0.834719774539761,Medium,6,3,301.46,339.57,664.82
SHIP08022,2563.0,1529.0,Air,Delhi,Los Angeles,1.46,0.949010172836134,High,1,1,175.02,816.08,1383.13
SHIP08023,2588.5,4516.0,Road,Bangalore,Dubai,0.74,0.951958379886818,High,4,3,403.67,82.96,218.8
SHIP08024,4620.0,1255.0,Road,Chennai,Singapore,1.21,1.05476977649782,High,2,0,361.2,853.05,669.72
SHIP08025,3999.0,706.0,Sea,Mumbai,New York,1.49,0.871283919373247,High,2,3,116.52,161.65,847.47
SHIP08026,654.0,3990.0,Sea,Mumbai,New York,1.82,0.990002736693667,Medium,1,4,160.71,198.11,818.7402369133013
SHIP08027,3029.0,639.0,Road,Bangalore,New York,0.59,1.02081832088538,Medium,7,1,11.38,768.77,201.67
SHIP08028,4966.0,4376.0,Sea,Bangalore,Los Angeles,1.04,1.1563522687726,High,2,0,397.6,274.94,1290.52
SHIP08029,647.0,4954.0,Road,Delhi,New York,1.42,1.01066093022551,High,7,0,54.23,516.76,448.34
SHIP08030,1582.0,1421.0,Air,Mumbai,New York,0.52,0.852769264469518,Medium,2,4,290.41,523.69,304.98
SHIP08031,563.0,4624.0,Sea,Mumbai,London,0.87,0.840533850896125,High,7,0,424.72,406.48,315.36
SHIP08032,1927.0,3801.0,Rail,Mumbai,London,1.62,1.16965507070065,Medium,4,2,483.4,935.91,870.3
SHIP08033,4022.0,3809.0,Road,Delhi,New York,1.03,1.19186744300628,High,9,0,166.34,585.68,727.55
SHIP08034,3893.0,2150.0,Road,Mumbai,New York,0.63,0.866812728083011,Medium,1,3,99.98,731.19,271.3
SHIP08035,1749.0,1934.0,Air,Kolkata,London,1.44,1.10054165309164,Low,3,0,493.7,895.78,1291.28
SHIP08036,1079.0,797.0,Rail,Bangalore,Los Angeles,0.88,0.900286030609272,Medium,5,1,101.27,634.0,140.47
SHIP08037,4645.0,513.0,Rail,Bangalore,London,1.55,1.13316634744164,Low,7,0,83.65,710.11,1033.08
SHIP08038,766.0,803.0,Rail,Bangalore,London,1.85,0.838642986113355,Low,7,1,463.16,470.26,217.36
SHIP08039,4136.0,632.0,Road,Bangalore,London,1.29,0.97484834425201,High,6,4,468.72,995.68,559.86
SHIP08040,715.0,2255.0,Road,Kolkata,London,1.4,1.0384281538608,Low,5,2,244.81,787.11,267.86
SHIP08041,2258.0,4164.0,Rail,Chennai,Dubai,1.27,1.1410007074959,High,5,3,323.75,966.86,754.68
SHIP08042,1129.0,4200.0,Sea,Mumbai,Singapore,1.73,1.14269065280175,Low,4,2,214.75,170.88,957.49
SHIP08043,277.0,4077.0,Rail,Bangalore,Los Angeles,0.86,0.873717811646423,Low,9,2,464.33,71.75,208.78
SHIP08044,2588.5,4866.0,Air,Mumbai,Los Angeles,1.1,1.18684744351304,High,8,4,419.3,547.31,1030.46
SHIP08045,1119.0,3403.0,Rail,Mumbai,New York,1.26,1.05542101060363,Medium,9,0,261.88,744.94,657.28
SHIP08046,4777.0,2858.0,Rail,Kolkata,Dubai,1.59,1.06350918406709,High,7,2,228.61,841.32,1259.31
SHIP08047,1413.0,3653.0,Rail,Mumbai,New York,0.98,1.15559721849005,Low,5,3,346.62,856.38,440.24
SHIP08048,2588.5,3963.0,Sea,Bangalore,Los Angeles,1.75,0.928118515998771,High,2,1,335.66,322.62,1593.23
SHIP08049,1805.0,1469.0,Rail,Mumbai,Los Angeles,0.86,0.966087228978601,High,4,4,49.86,771.18,253.19
SHIP08050,569.0,2217.0,Rail,Kolkata,New York,1.45,1.19399548089789,Low,6,4,146.68,199.5,348.51
SHIP08051,3594.0,2194.0,Road,Bangalore,Singapore,1.26,0.806615240378129,Low,8,2,224.89,543.33,730.28
SHIP08052,2372.0,2217.0,Rail,Kolkata,New York,1.36,1.14686358645985,Low,5,0,284.8,273.62,651.44
SHIP08053,1152.0,1610.0,Air,Delhi,Singapore,1.7,1.13700245612762,High,9,2,103.83,270.09,1134.81
SHIP08054,647.0,1226.0,Road,Chennai,Singapore,1.6,0.904965175884099,High,4,1,166.76,334.72,182.44
SHIP08055,3323.0,1318.0,Sea,Mumbai,London,1.8,1.12867793370038,High,6,2,257.09,342.04,1213.49
SHIP08056,4099.0,3637.0,Road,Mumbai,Los Angeles,1.95,0.932097249367997,Medium,4,0,451.43,368.08,1075.56
SHIP08057,2655.0,1216.0,Sea,Mumbai,London,0.53,1.05159086810209,High,6,4,200.17,917.7,272.79
SHIP08058,2238.0,3625.0,Sea,Delhi,Los Angeles,0.54,0.978751322339147,Medium,3,3,154.33,702.52,818.7402369133013
SHIP08059,4875.0,2891.0,Air,Chennai,London,1.39,0.840531720223332,Low,8,4,427.92,54.18,1951.27375
SHIP08060,638.0,1920.0,Rail,Kolkata,Singapore,1.93,1.15814356730395,Medium,4,0,123.53,431.36,428.63
SHIP08061,4522.0,3979.0,Air,Delhi,London,1.23,1.0181039684916,High,7,4,306.1,206.78,1951.27375
SHIP08062,1457.0,2317.0,Road,Delhi,Dubai,1.76,0.992724430401279,Low,8,2,212.69,735.15,456.98
SHIP08063,4896.0,2936.0,Sea,Bangalore,London,1.65,1.15179906699984,Medium,9,2,454.41,983.41,1814.19
SHIP08064,4772.0,209.0,Road,Delhi,London,1.25,0.931208246626305,Low,2,2,346.49,523.86,818.7402369133013
SHIP08065,3440.0,2708.0,Sea,Delhi,London,1.27,1.02813690929126,Low,3,2,444.93,981.95,938.95
SHIP08066,3490.0,3813.0,Road,Mumbai,Dubai,1.15,1.15291009284883,Medium,9,0,333.59,312.1,715.49
SHIP08067,1679.0,4784.0,Sea,Bangalore,Los Angeles,0.88,0.937152386183578,Low,7,1,285.4,601.99,503.6
SHIP08068,1044.0,1105.0,Air,Kolkata,London,1.79,1.11741424246077,Low,7,2,214.24,567.9,818.7402369133013
SHIP08069,4848.0,383.0,Sea,Chennai,Los Angeles,1.26,1.00574825432157,High,4,4,310.06,806.14,615.82
SHIP08070,2109.0,3646.0,Rail,Kolkata,New York,1.86,0.863106641538661,Low,1,0,395.67,298.33,818.7402369133013
SHIP08071,4622.0,941.0,Air,Bangalore,Singapore,1.04,0.81623662708971,Medium,8,0,221.33,296.21,1296.89
SHIP08072,3036.0,3037.0,Rail,Mumbai,New York,0.54,1.09069016060884,Medium,9,3,322.87,387.07,818.7402369133013
SHIP08073,450.0,4497.0,Road,Chennai,Dubai,0.75,0.904750029677296,High,4,2,227.28,604.9,183.11
SHIP08074,2905.0,1412.0,Road,Kolkata,Dubai,1.83,1.12629152781253,High,1,4,57.16,178.63,744.27
SHIP08075,2274.0,975.0,Sea,Chennai,Los Angeles,0.69,0.875571409220411,Medium,9,1,285.18,957.17,250.25
SHIP08076,3462.0,2493.0,Sea,Chennai,Los Angeles,1.61,1.02714255546738,Medium,5,1,41.85,487.59,1167.97
SHIP08077,106.0,2627.0,Road,Chennai,London,0.77,0.837387711284417,High,6,4,302.6,528.18,91.53
SHIP08078,1925.0,4030.0,Air,Delhi,New York,1.25,1.09430711884068,Medium,2,0,421.24,440.2,1616.84
SHIP08079,4593.0,2455.0,Rail,Bangalore,Los Angeles,0.81,1.10628117311225,Low,5,4,86.27,417.91,625.88
SHIP08080,4348.0,1469.0,Road,Bangalore,Los Angeles,1.0,1.16661842125165,High,1,3,302.17,483.55,592.93
SHIP08081,3818.0,2925.0,Air,Mumbai,Los Angeles,0.69,1.02454391681939,High,3,0,38.87,280.27,1119.89
SHIP08082,4883.0,109.0,Rail,Kolkata,Singapore,1.33,0.842576670255304,High,1,3,142.87,190.49,663.97
SHIP08083,4347.0,2574.0,Sea,Mumbai,Los Angeles,1.05,1.1311060820656,High,1,1,71.67,464.51,1003.69
SHIP08084,1403.0,3847.0,Air,Kolkata,Singapore,1.05,0.92555764849483,Low,9,2,22.18,692.64,969.84
SHIP08085,2460.0,2709.0,Air,Chennai,Dubai,0.56,1.15983737029991,High,6,3,424.28,388.61,743.27
SHIP08086,4361.0,4146.0,Road,Kolkata,London,0.7,1.19113382972901,High,8,4,210.87,152.59,536.46
SHIP08087,2652.0,1628.0,Rail,Kolkata,New York,1.56,0.852995423136122,Medium,5,2,84.16,547.76,553.45
SHIP08088,2984.0,4456.0,Road,Chennai,Los Angeles,0.94,0.833183862012757,High,9,1,321.27,547.87,408.2
SHIP08089,72.0,2495.039894736842,Sea,Mumbai,Singapore,1.16,1.15904134897866,Medium,4,4,451.64,210.47,332.66
SHIP08090,2252.0,757.0,Sea,Kolkata,Los Angeles,1.64,1.15955047684287,Medium,8,3,255.76,375.94,1951.27375
SHIP08091,1259.0,1830.0,Rail,Mumbai,Los Angeles,1.17,1.03407909170503,Medium,6,4,416.36,799.85,315.63
SHIP08092,2346.0,2463.0,Rail,Mumbai,Singapore,0.84,1.15524849940522,Low,5,2,422.9,80.55,416.6
SHIP08093,798.0,3456.0,Rail,Bangalore,Los Angeles,1.32,1.17220861752274,High,5,4,377.67,140.3,469.02
SHIP08094,854.0,2211.0,Road,Chennai,New York,1.7,1.02215582623077,High,3,3,144.77,715.64,340.5
SHIP08095,183.0,3589.0,Rail,Chennai,Dubai,1.4,1.07461127379627,Medium,4,0,239.22,593.86,357.01
SHIP08096,4466.0,658.0,Rail,Delhi,London,1.13,1.04542909937197,High,5,1,81.25,599.88,679.74
SHIP08097,2487.0,358.0,Road,Mumbai,Los Angeles,1.26,0.869839659235972,Medium,9,1,460.95,484.8,160.01
SHIP08098,483.0,2495.039894736842,Sea,Delhi,Singapore,0.87,0.974494325504986,High,3,2,332.61,131.6,338.47
SHIP08099,3721.0,2414.0,Sea,Chennai,New York,1.92,1.07255373202847,Medium,5,4,12.76,100.26,1522.24
SHIP08100,3786.0,234.0,Air,Chennai,Los Angeles,1.66,1.04410755889407,Medium,9,4,401.91,357.95,1951.27375
SHIP08101,4089.0,295.0,Sea,Delhi,Dubai,0.63,0.886039128941204,Medium,1,3,17.13,103.82,354.73
SHIP08102,2148.0,288.0,Rail,Chennai,Dubai,0.51,1.16390366258047,Low,5,1,310.02,587.01,163.26
SHIP08103,2967.0,569.0,Sea,Chennai,Singapore,0.76,1.11362733588805,Medium,4,1,225.61,695.08,412.79
SHIP08104,302.0,3957.0,Road,Bangalore,Los Angeles,1.92,0.827383027956656,Low,1,2,112.15,637.36,362.27
SHIP08105,4884.0,326.0,Sea,Kolkata,Los Angeles,1.37,0.937631340533417,Low,1,1,379.57,742.87,972.47
SHIP08106,1179.0,4078.0,Sea,Bangalore,Los Angeles,1.76,1.19821525249984,Medium,7,3,499.32,954.47,1017.95
SHIP08107,2588.5,4359.0,Air,Kolkata,Dubai,1.2,0.955924013472455,Low,6,3,354.52,969.07,1890.49
SHIP08108,351.0,655.0,Air,Bangalore,Los Angeles,1.74,1.06537199565272,High,1,1,405.73,321.21,1431.04348059164
SHIP08109,2027.0,4623.0,Rail,Bangalore,Los Angeles,0.55,0.840271024300064,Low,4,2,457.28,327.04,240.6
SHIP08110,2813.0,4653.0,Road,Mumbai,Los Angeles,1.14,0.924369600392861,Low,7,3,226.27,756.21,541.59
SHIP08111,4055.0,4103.0,Rail,Delhi,Los Angeles,1.07,1.15282154151603,Low,6,2,322.81,990.51,903.9
SHIP08112,3291.0,2762.0,Road,Bangalore,Singapore,1.97,1.00421578480959,Low,2,4,270.61,442.22,924.26
SHIP08113,3107.0,191.0,Road,Mumbai,Dubai,0.95,1.1300448978078,Medium,9,1,164.99,226.04,818.7402369133013
SHIP08114,2588.5,3711.0,Air,Bangalore,London,1.13,0.80306378863048,High,3,4,41.51,742.34,818.7402369133013
SHIP08115,1637.0,2419.0,Sea,Delhi,Singapore,1.64,1.06645632179475,High,2,4,430.29,416.03,746.77
SHIP08116,1872.0,1767.0,Sea,Mumbai,Los Angeles,1.82,0.919971311668397,Low,1,1,60.05,126.02,692.05
SHIP08117,3267.0,4606.0,Air,Kolkata,London,1.82,1.14431063898234,High,3,4,285.67,761.22,1951.27375
SHIP08118,3546.0,4815.0,Rail,Delhi,New York,1.09,1.17761863966806,Medium,6,1,25.44,437.73,917.03
SHIP08119,4459.0,3477.0,Sea,Chennai,London,1.92,1.07504758096436,Low,1,2,272.49,611.78,1918.83
SHIP08120,4329.0,2374.0,Rail,Mumbai,Singapore,1.48,0.858431519862984,Low,2,4,37.85,707.31,840.96
SHIP08121,762.0,1894.0,Sea,Chennai,Dubai,1.78,0.987242916287567,Low,9,4,356.86,829.82,450.48
SHIP08122,2225.0,449.0,Rail,Mumbai,Singapore,1.89,0.985798151466171,High,1,3,300.72,640.36,547.66
SHIP08123,4122.0,4813.0,Road,Kolkata,Dubai,0.85,1.13211935552999,Low,1,4,362.02,939.12,628.24
SHIP08124,3899.0,2613.0,Road,Mumbai,Dubai,1.25,0.984246256541554,Low,9,0,287.36,510.55,640.44
SHIP08125,2483.0,1572.0,Sea,Bangalore,Dubai,1.38,0.933053945828255,High,3,4,375.22,553.78,631.38
SHIP08126,3351.0,1384.0,Rail,Chennai,New York,1.7,1.04454062709085,Medium,6,4,189.58,338.89,861.51
SHIP08127,320.0,2673.0,Rail,Chennai,London,1.1,1.05883289167443,High,3,3,170.52,175.3,231.52
SHIP08128,1844.0,2495.039894736842,Road,Mumbai,Singapore,0.82,1.12397917523289,Medium,2,0,252.11,647.1,183.23
SHIP08129,4956.0,3265.0,Rail,Bangalore,Singapore,1.61,1.16017655324117,Medium,3,2,257.26,327.96,1476.79
SHIP08130,2512.0,3697.0,Air,Bangalore,Dubai,1.26,1.15598274498345,Medium,4,1,176.13,728.46,1951.27375
SHIP08131,4343.0,1666.0,Rail,Mumbai,New York,1.85,1.05068963680869,Low,1,4,252.85,639.63,1207.32
SHIP08132,3444.0,2479.0,Road,Delhi,New York,1.26,1.00971181563687,Medium,3,2,113.92,317.25,1951.27375
SHIP08133,2588.5,3702.0,Air,Kolkata,Los Angeles,0.53,1.12048846870808,Low,7,2,329.19,579.53,530.91
SHIP08134,2928.0,1771.0,Air,Mumbai,New York,1.95,0.922715855749965,High,2,1,486.16,988.93,1951.27375
SHIP08135,4773.0,1322.0,Rail,Bangalore,Dubai,1.39,1.10317241278318,Medium,7,1,306.34,888.22,999.91
SHIP08136,653.0,3189.0,Road,Kolkata,Dubai,1.39,1.00244117177364,Low,4,2,242.7,445.96,313.17
SHIP08137,1635.0,2928.0,Road,Mumbai,London,1.86,0.849460348388085,Low,7,0,453.42,703.03,489.64
SHIP08138,3107.0,1585.0,Road,Kolkata,Dubai,1.5,1.10114671732838,Medium,3,3,332.81,224.14,644.09
SHIP08139,4035.0,2495.039894736842,Air,Delhi,London,1.22,1.05938797436428,Medium,7,2,155.6,59.64,1677.93
SHIP08140,4739.0,998.0,Road,Bangalore,New York,0.66,0.832969563094463,Medium,7,1,314.08,847.55,287.96
SHIP08141,1445.0,2495.039894736842,Air,Delhi,Los Angeles,1.26,0.980147470487487,Low,3,3,375.42,443.45,1592.11
SHIP08142,3738.0,3991.0,Air,Delhi,Singapore,0.62,0.994597886072126,Low,6,1,387.79,222.43,1060.67
SHIP08143,649.0,2495.039894736842,Sea,Bangalore,Dubai,0.76,1.06140483957386,Medium,9,2,13.88,349.53,143.32
SHIP08144,563.0,483.0,Rail,Delhi,New York,1.73,1.07139525303339,High,7,3,384.92,926.49,178.94
SHIP08145,1116.0,2495.039894736842,Road,Mumbai,Dubai,1.24,0.876210486140616,Low,5,1,401.63,897.77,200.19
SHIP08146,2936.0,3561.0,Air,Mumbai,London,1.26,0.81347958720655,Low,1,1,95.77,668.38,886.3
SHIP08147,2703.0,2985.0,Rail,Kolkata,New York,0.93,1.11762917936746,High,8,0,426.98,137.45,523.29
SHIP08148,4955.0,4928.0,Air,Mumbai,Singapore,1.99,1.19263787289459,High,4,1,358.98,732.09,1951.27375
SHIP08149,1138.0,4314.0,Rail,Mumbai,London,1.38,1.17627494007172,High,2,4,313.6,895.63,641.84
SHIP08150,4435.0,4854.0,Air,Kolkata,New York,1.1,1.00031986722694,Low,9,2,386.91,923.03,1951.27375
SHIP08151,4914.0,3383.0,Road,Chennai,Singapore,1.81,1.01157314466807,High,3,4,134.0,417.06,1209.43
SHIP08152,2564.0,1652.0,Sea,Bangalore,London,1.22,1.17223036119594,High,6,2,85.59,210.91,727.22
SHIP08153,4019.0,2495.039894736842,Sea,Mumbai,Singapore,0.96,1.01765853290763,Low,3,0,43.85,962.87,609.33
SHIP08154,3334.0,4572.0,Sea,Kolkata,New York,0.75,0.911065966916873,Low,7,2,221.92,819.92,576.02
SHIP08155,4616.0,4267.0,Air,Delhi,London,1.62,1.07103633327132,Low,2,0,258.11,461.06,1951.27375
SHIP08156,2246.0,2246.0,Rail,Delhi,Los Angeles,1.39,0.990879310305813,High,4,3,60.76,650.47,556.82
SHIP08157,4233.0,2949.0,Road,Mumbai,Dubai,0.64,1.11400015954569,Medium,9,4,205.45,427.65,406.92
SHIP08158,2588.5,160.0,Road,Bangalore,Los Angeles,1.26,1.11332270952855,Medium,8,4,137.89,484.38,818.7402369133013
SHIP08159,3525.0,1294.0,Air,Kolkata,Singapore,0.74,1.17438349082235,Low,8,0,443.49,361.41,1087.7
SHIP08160,3203.0,2495.039894736842,Sea,Kolkata,New York,1.97,0.855128131273975,High,8,4,290.55,102.84,1341.15
SHIP08161,1714.0,2495.039894736842,Air,Kolkata,Dubai,0.89,1.00853197006774,High,7,4,95.59,997.26,829.78
SHIP08162,1359.0,3851.0,Rail,Kolkata,New York,1.54,1.11434437028695,High,6,0,247.73,277.57,676.38
SHIP08163,914.0,3917.0,Sea,Kolkata,Singapore,1.48,0.973936570075088,Low,8,0,30.27,325.59,621.07
SHIP08164,3913.0,1427.0,Air,Bangalore,New York,1.54,1.05075356521814,Medium,7,1,230.02,358.7,1951.27375
SHIP08165,3413.0,1821.0,Rail,Kolkata,London,1.26,1.12681268992777,High,1,4,451.74,282.07,666.46
SHIP08166,3574.0,62.0,Sea,Bangalore,London,0.61,0.989346600330905,Medium,6,4,264.62,359.51,326.34
SHIP08167,3836.0,4384.0,Road,Bangalore,Singapore,1.26,0.963312661175399,Medium,8,3,115.91,588.32,1143.95
SHIP08168,73.0,3311.0,Rail,Bangalore,New York,0.79,0.8722227828414,High,5,4,459.34,125.17,142.92
SHIP08169,3053.0,712.0,Road,Delhi,Singapore,1.65,1.12981995443087,Low,6,0,470.83,117.96,635.51
SHIP08170,360.0,3142.0,Rail,Chennai,Dubai,0.71,1.11831158061531,Medium,2,2,144.86,488.95,183.99
SHIP08171,1281.0,743.0,Sea,Mumbai,New York,1.26,1.09726017898917,Medium,2,1,95.13,711.79,250.22
SHIP08172,3838.0,3440.0,Air,Delhi,London,1.34,0.957326381252362,Medium,2,0,54.38,256.48,1951.27375
SHIP08173,2761.0,1231.0,Air,Chennai,Los Angeles,1.12,1.03327626140121,Medium,6,2,388.15,544.16,1172.26
SHIP08174,4851.0,3068.0,Air,Delhi,London,1.94,0.849594713076167,Medium,5,4,360.33,468.45,1951.27375
SHIP08175,471.0,1554.0,Air,Bangalore,New York,1.77,0.927807534649552,High,6,0,386.07,479.63,614.85
SHIP08176,1823.0,1952.0,Rail,Bangalore,New York,1.88,0.974210784101722,Low,6,4,89.39,716.52,615.17
SHIP08177,3618.0,4221.0,Air,Kolkata,New York,1.46,0.817415697108876,Medium,4,3,487.33,617.27,1951.27375
SHIP08178,996.0,378.0,Air,Bangalore,New York,0.83,0.841435048812107,Low,7,3,103.96,496.12,248.28
SHIP08179,1236.0,2495.039894736842,Rail,Delhi,Dubai,1.28,1.1318897994122,Low,9,1,28.58,306.84,344.33
SHIP08180,1884.0,3896.0,Rail,Mumbai,Los Angeles,1.65,1.18848156365846,High,7,2,202.69,606.0,901.74
SHIP08181,1614.0,4217.0,Sea,Bangalore,London,0.6,0.928796065659085,Low,6,0,281.74,180.51,311.17
SHIP08182,4994.0,274.0,Rail,Chennai,Dubai,1.26,0.84269625746385,Low,3,1,213.91,445.12,928.77
SHIP08183,1997.0,2570.0,Road,Delhi,Singapore,1.45,1.1741569375522,Low,6,4,247.81,178.0,558.77
SHIP08184,1358.0,3764.0,Sea,Chennai,New York,1.59,1.16572461879805,Low,8,0,284.93,352.24,900.8
SHIP08185,3036.0,2457.0,Sea,Kolkata,London,1.54,1.06186343284817,Medium,8,0,113.34,654.91,1046.04
SHIP08186,436.0,860.0,Air,Kolkata,Singapore,1.26,0.935436269146318,High,4,4,422.81,797.44,430.16
SHIP08187,1211.0,3167.0,Air,Mumbai,Los Angeles,0.63,0.845028104213368,High,5,1,140.51,273.82,446.31
SHIP08188,3308.0,4823.0,Road,Delhi,London,1.07,1.17579733406603,High,4,1,499.11,659.74,818.7402369133013
SHIP08189,4861.0,3340.0,Air,Mumbai,Dubai,1.26,1.16815221496851,Low,2,3,487.72,309.7,1951.27375
SHIP08190,3983.0,4436.0,Rail,Chennai,Singapore,1.32,1.09728085108255,Low,5,0,162.76,444.71,1077.79
SHIP08191,2897.0,2301.0,Rail,Mumbai,London,1.91,1.17355451995579,Medium,1,1,269.4,918.63,1088.69
SHIP08192,4571.0,4711.0,Air,Chennai,Dubai,0.56,0.855904172954106,Low,2,0,464.44,146.08,995.97
SHIP08193,1489.0,2579.0,Air,Mumbai,New York,1.8,0.843699942455059,Low,7,3,282.88,984.74,1265.88
SHIP08194,3492.0,4656.0,Rail,Kolkata,London,1.33,0.876816157756442,High,5,2,393.45,660.28,814.45
SHIP08195,4530.0,973.0,Sea,Delhi,New York,1.33,0.886196940158444,Low,8,2,238.5,628.5,886.9
SHIP08196,2588.5,3102.0,Road,Mumbai,Singapore,0.98,1.13086764897625,High,6,3,240.51,253.77,183.53
SHIP08197,3374.0,65.0,Road,Chennai,Singapore,1.47,1.16869396540218,High,8,0,191.99,234.86,585.23
SHIP08198,155.0,2495.039894736842,Sea,Delhi,Singapore,1.47,0.886236138382982,High,2,1,247.82,926.76,386.53
SHIP08199,3251.0,2453.0,Road,Kolkata,New York,0.78,0.985077898595386,Low,8,1,37.95,202.26,344.03
SHIP08200,719.0,4501.0,Air,Kolkata,New York,1.52,0.981793942994873,Low,9,4,484.44,213.13,1329.44
SHIP08201,4521.0,4975.0,Air,Bangalore,Dubai,0.9,0.871147995547891,Medium,8,1,426.34,715.29,1648.47
SHIP08202,792.0,4060.0,Air,Delhi,London,1.53,1.14133889535553,High,7,0,426.53,719.2,1478.37
SHIP08203,1016.0,2696.0,Road,Mumbai,Dubai,1.26,1.00899713295516,Medium,8,0,342.66,428.46,338.71
SHIP08204,357.0,1151.0,Sea,Kolkata,New York,1.57,1.02649547624718,Low,2,3,104.56,912.16,225.42
SHIP08205,2188.0,3025.0,Air,Mumbai,London,0.53,0.903371186380546,Low,6,4,114.76,923.26,531.53
SHIP08206,3514.0,1140.0,Sea,Mumbai,Singapore,0.69,1.02366341314749,Low,7,1,53.07,849.31,432.7
SHIP08207,4947.0,2956.0,Rail,Chennai,Dubai,1.76,1.11701595791327,Medium,9,0,392.96,65.26,1515.75
SHIP08208,159.0,1796.0,Rail,Mumbai,Dubai,1.07,0.921972606800396,Low,3,0,449.41,337.02,125.13
SHIP08209,3682.0,4359.0,Rail,Bangalore,Dubai,1.76,0.845318068096019,Low,6,2,311.89,325.83,1046.46
SHIP08210,4485.0,1770.0,Road,Delhi,New York,0.59,1.03361606810715,Low,8,0,426.44,112.33,327.48
SHIP08211,1965.0,498.0,Road,Delhi,London,1.65,1.05433223549302,Medium,4,4,453.87,898.43,385.16
SHIP08212,4313.0,3062.0,Air,Chennai,Singapore,0.63,0.880825619878925,Medium,5,1,81.9,992.97,972.89
SHIP08213,606.0,3554.0,Rail,Bangalore,New York,1.2,0.899321861107234,Low,2,2,199.29,186.19,308.6
